,time,name,totaltweets,description,hashtags,user_mentions,favorite_count,lang,following,followers_count,retweet_count,retweeted,text,location,text Positive Sentiment Score,text Negative Sentiment Score,is_viral,tweet_length,friends_count,hashtag_count,link_count,word_count,avg_length_of_words
1855,2022-01-20 19:56:20+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'ukraine_world', 'name': 'UkraineWorld', 'id': 873135988440223745, 'id_str': '873135988440223745', 'indices': [1, 15]}]",11,en,288,57314,7,False,.@ukraine_world launched a new monitoring of anti-Western &amp; anti-democracy narratives spread in UA media. Key messa… https://t.co/kP20w5MqQ3,"Kyiv, Ukraine",0.091,0.0,0,144,288,0,1,17,7.529411764705882
1856,2022-01-20 14:59:10+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'TomasGradin', 'name': 'Tomas Gradin', 'id': 2367767499, 'id_str': '2367767499', 'indices': [0, 12]}, {'screen_name': 'APHClarkson', 'name': 'Alexander Clarkson', 'id': 450896622, 'id_str': '450896622', 'indices': [13, 25]}]",2,en,288,57314,0,False,@TomasGradin @APHClarkson I am sorry -- that's Ukraine's Malovatskyi and Hrechkivskyi :),"Kyiv, Ukraine",0.226,0.098,0,88,288,0,0,12,6.416666666666667
1857,2022-01-20 14:40:13+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],15,en,288,57314,5,False,"Wow, judicial reform is bringing first big results. Two dubious members of the High Council of Justice resigned. Th… https://t.co/mfK4Vo9Scz","Kyiv, Ukraine",0.26,0.162,0,140,288,0,1,20,6.05
1858,2022-01-20 13:18:44+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],386,en,288,57314,127,False,"The Kremlin: ""Introduction of sanctions against Russian banks might cause ""civil war"" in Ukraine"". This masterpiece… https://t.co/RTQgyWwGeL","Kyiv, Ukraine",0.0,0.196,0,140,288,0,1,17,7.294117647058823
1859,2022-01-20 05:47:13+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'IlvesToomas', 'name': 'toomas hendrik ilves', 'id': 579747564, 'id_str': '579747564', 'indices': [3, 15]}]",0,en,288,57314,57,False,"RT @IlvesToomas: These allies are N.B.  Estonia, Latvia, Lithuania.

See also:  “historical considerations” https://t.co/TaI2F42HVv","Kyiv, Ukraine",0.0,0.0,0,131,288,0,1,14,8.214285714285714
1860,2022-01-19 22:58:41+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'olya_rudenko', 'name': 'Olga Rudenko', 'id': 307562004, 'id_str': '307562004', 'indices': [3, 16]}]",0,en,288,57314,105,False,"RT @olya_rudenko: As a Ukrainian, it feels like Biden has just allowed Putin to invade my country. If it's a ""minor incursion,"" it will eve…","Kyiv, Ukraine",0.102,0.0,0,140,288,0,0,25,4.64
1861,2022-01-19 19:39:10+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],20,en,288,57314,5,False,"Caught myself thinking that now I assess each and every statement, action, talk, or decision only through the prism… https://t.co/Ymzmx37udB","Kyiv, Ukraine",0.0,0.0,0,140,288,0,1,20,6.05
1862,2022-01-19 12:39:18+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'yarko', 'name': 'Yarema Dukh', 'id': 79977723, 'id_str': '79977723', 'indices': [93, 99]}, {'screen_name': 'ual_ua', 'name': 'Ukrainian Leadership Academy', 'id': 4413962956, 'id_str': '4413962956', 'indices': [100, 107]}]",26,en,288,57314,8,False,"Keep calm and support Ukrainian army
Keep calm and love Ukraine 
Super timely reminders from @yarko @ual_ua &amp;… https://t.co/QI1CBQjLR8","Kyiv, Ukraine",0.524,0.0,0,138,288,0,1,19,6.2631578947368425
1863,2022-01-19 10:40:29+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'sumlenny', 'name': 'Sergej Sumlenny', 'id': 162063442, 'id_str': '162063442', 'indices': [3, 12]}]",0,en,288,57314,475,False,RT @sumlenny: Every British cargo plane bringing weapons to Ukraine decreases the chance of a full-scale war. This is what so many people i…,"Kyiv, Ukraine",0.069,0.236,0,140,288,0,0,24,4.875
1864,2022-01-19 09:33:48+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],318,en,288,57314,133,False,The Gov't announced that Ukraine's new Territorial Defense Force will be made up of 25 regional brigades (~150 batt… https://t.co/Q21ng2mKhW,"Kyiv, Ukraine",0.073,0.0,0,140,288,0,1,20,6.05
1865,2022-01-18 18:04:04+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],60,en,288,57314,15,False,"""Diplomacy without arms is like music without instruments"". Good that Ukraine's forceful orchestra is being strengt… https://t.co/UcsAST0Aq2","Kyiv, Ukraine",0.0,0.231,0,140,288,0,1,17,7.294117647058823
1866,2022-01-18 13:00:41+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],6,en,288,57314,2,False,"Great news, indeed. The more quality reporting in English about Ukraine these days - the better https://t.co/JnTFVScK3s","Kyiv, Ukraine",0.333,0.0,0,119,288,0,1,17,6.0588235294117645
1867,2022-01-18 10:58:57+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],22,en,288,57314,13,False,"So in case of further aggression: no SWIFT sanctions, no NS2 sanctions, no defensive weapons for Ukraine. And from… https://t.co/PUnN5eI6N1","Kyiv, Ukraine",0.128,0.413,0,139,288,0,1,20,6.0
1868,2022-01-18 10:08:41+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'dkaleniuk', 'name': 'Daria Kaleniuk', 'id': 57937201, 'id_str': '57937201', 'indices': [3, 13]}]",0,en,288,57314,165,False,"RT @dkaleniuk: We are tired of all German excuse based on ""history"", ""historic responsibility"" towards Russia. My 87 years old grandmother…","Kyiv, Ukraine",0.056,0.125,0,139,288,0,0,21,5.666666666666667
1869,2022-01-18 09:41:09+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],7,en,288,57314,1,False,"Brits are key newsmakers now - this is how responsible leadership in turbulent times look like.
Frankly speaking, I… https://t.co/ZG2VPpcOUt","Kyiv, Ukraine",0.22,0.0,0,140,288,0,1,20,6.05
1870,2022-01-18 08:28:57+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'DShulga', 'name': 'Dmytro Shulga', 'id': 3023013609, 'id_str': '3023013609', 'indices': [3, 11]}]",0,en,288,57314,981,False,"RT @DShulga: Nazi Germany had fully occupied Poland, Czechoslovakia, Belarus and Ukraine. And only a small portion of Russia. So why German…","Kyiv, Ukraine",0.0,0.0,1,140,288,0,0,22,5.409090909090909
1871,2022-01-17 22:41:56+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'IAPonomarenko', 'name': 'Illia Ponomarenko 🇺🇦', 'id': 262219168, 'id_str': '262219168', 'indices': [3, 17]}]",0,en,288,57314,106,False,"RT @IAPonomarenko: This was the most splendid statements on Ukraine we have heard in a long time.
All hats off to Ben Wallace of the UK for…","Kyiv, Ukraine",0.141,0.0,0,140,288,0,0,27,4.222222222222222
1872,2022-01-17 19:55:04+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'Thisisimagined', 'name': 'Apollo 11', 'id': 602538884, 'id_str': '602538884', 'indices': [0, 15]}]",1,en,288,57314,0,False,@Thisisimagined Exactly,"Kyiv, Ukraine",0.0,0.0,0,23,288,0,0,2,11.0
1873,2022-01-17 19:13:29+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],411,en,288,57314,72,False,"Germany owes Russia a ""war debt"", but Ukraine is to pay these bills","Kyiv, Ukraine",0.0,0.288,0,67,288,0,0,13,4.230769230769231
1874,2022-01-17 17:09:07+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],129,en,288,57314,37,False,"The lesson to learn is that sanctions might be effective if applied preemptively, to impact the risk/benefit calcul… https://t.co/9JtPVkkiLA","Kyiv, Ukraine",0.147,0.0,0,140,288,0,1,19,6.421052631578948
1875,2022-01-17 17:09:07+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],492,en,288,57314,127,False,"In case someone forgot, in 2014-15, Putin's plans to occupy entire south and east of Ukraine and create ""novorosiya… https://t.co/FNt4ljY81e","Kyiv, Ukraine",0.1,0.0,0,140,288,0,1,20,6.05
1876,2022-01-17 15:06:29+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],3,en,288,57314,0,False,"While CDU official now speaks in favour of supplying defensive weapons to Ukraine -&gt; https://t.co/Jn0PbQPZg6

Seems… https://t.co/Da4FKpp8Rg","Kyiv, Ukraine",0.191,0.139,0,143,288,0,2,17,7.411764705882353
1877,2022-01-17 12:18:00+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],30,en,288,57314,12,False,German Green co-leader Robert Habeck said that Ukraine’s request for defensive weapons was justified and would be “… https://t.co/bTW1FHBC6x,"Kyiv, Ukraine",0.167,0.128,0,140,288,0,1,19,6.421052631578948
1878,2022-01-17 09:43:33+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'getmalyona', 'name': 'Alyona Getmanchuk', 'id': 1749402631, 'id_str': '1749402631', 'indices': [19, 30]}, {'screen_name': 'NEC_Ukraine', 'name': 'New Europe Center', 'id': 2284922562, 'id_str': '2284922562', 'indices': [34, 46]}]",85,en,288,57314,41,False,"Excellent piece by @getmalyona of @NEC_Ukraine, must-read: ""Blocking Ukraine’s accession could give Russia the perc… https://t.co/1wVghb2Lqh","Kyiv, Ukraine",0.182,0.128,0,140,288,0,1,16,7.8125
1879,2022-01-17 09:31:17+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'Belarus', 'indices': [22, 30]}, {'text': 'Russia', 'indices': [68, 75]}]","[{'screen_name': 'AlexKokcharov', 'name': 'Alex Kokcharov', 'id': 2420267570, 'id_str': '2420267570', 'indices': [3, 17]}]",0,en,288,57314,19,False,"RT @AlexKokcharov: In #Belarus, de facto ruler Lukashenka said that #Russia|n and Belarusian armed forces would hold a joint military exerc…","Kyiv, Ukraine",0.0,0.0,0,140,288,2,0,21,5.714285714285714
1880,2022-01-16 20:18:13+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],7,en,288,57314,2,False,Ukrainian army has rich &amp; rather unique combat experience (e.g. fighting in sub-zero temperatures). We contribute t… https://t.co/LtxIJCKK4g,"Kyiv, Ukraine",0.153,0.209,0,144,288,0,1,18,7.055555555555555
1881,2022-01-16 17:16:18+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'ABaerbock', 'name': 'Außenministerin Annalena Baerbock', 'id': 1469264387512979461, 'id_str': '1469264387512979461', 'indices': [43, 53]}]",17,en,288,57314,8,False,Ukrainian civil society experts also urged @ABaerbock &amp; entire German government to grant military assistance to Uk… https://t.co/EiMEf2GnBl,"Kyiv, Ukraine",0.128,0.0,0,144,288,0,1,18,7.055555555555555
1882,2022-01-16 16:01:19+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'andersostlund', 'name': 'Anders Östlund', 'id': 21575717, 'id_str': '21575717', 'indices': [3, 17]}]",0,en,288,57314,47,False,"RT @andersostlund: It is also important to remember that Belarus and Ukraine took the worst from the nazi war machine during WWII, not Russ…","Kyiv, Ukraine",0.058,0.26,0,140,288,0,0,24,4.875
1883,2022-01-16 14:29:03+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'andersostlund', 'name': 'Anders Östlund', 'id': 21575717, 'id_str': '21575717', 'indices': [0, 14]}]",3,en,288,57314,0,False,"@andersostlund might be interesting to you, icymi","Kyiv, Ukraine",0.31,0.0,0,49,288,0,0,7,6.142857142857143
1884,2022-01-16 13:54:24+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'Donetsk', 'indices': [65, 73]}, {'text': 'Ukrainian', 'indices': [108, 118]}]","[{'screen_name': 'GlasnostGone', 'name': 'Glasnost Gone', 'id': 2758100418, 'id_str': '2758100418', 'indices': [3, 16]}]",0,en,288,57314,48,False,"RT @GlasnostGone: While today we remember 🇺🇦 Cyborg defenders of #Donetsk city airport, spare a thought for #Ukrainian soldiers who defende…","Kyiv, Ukraine",0.064,0.0,0,140,288,2,0,21,5.714285714285714
1885,2022-01-16 11:29:31+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],35,en,288,57314,21,False,"As Russia raises the tensions in the Baltic region too, here's a thorough analysis by Mykhailo Gonchar of the link… https://t.co/e2YiscicKn","Kyiv, Ukraine",0.0,0.124,0,139,288,0,1,21,5.666666666666667
1886,2022-01-16 11:00:15+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],20,en,288,57314,2,False,"""Cyborgs have stood the ground, but the concrete did not hold"" 
https://t.co/vHoETAOQbt","Kyiv, Ukraine",0.0,0.0,0,87,288,0,1,12,6.25
1887,2022-01-16 10:48:04+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'Mike_Eckel', 'name': 'Mike Eckel', 'id': 219189088, 'id_str': '219189088', 'indices': [3, 14]}]",0,en,288,57314,71,False,RT @Mike_Eckel: here's what Microsoft says it's found about the malware hack/attack on Ukrainian government websites ( short version: it's…,"Kyiv, Ukraine",0.0,0.0,0,139,288,0,0,20,6.0
1888,2022-01-16 09:07:46+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],47,en,288,57314,8,False,"On this day we commemorate Ukrainian cyborgs - defenders of Donetsk airport
https://t.co/gROYrsvu7O","Kyiv, Ukraine",0.106,0.0,0,99,288,0,1,13,6.6923076923076925
1889,2022-01-15 22:28:55+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'OlgaNYC1211', 'name': 'Olga Lautman 🇺🇦', 'id': 751283435382067202, 'id_str': '751283435382067202', 'indices': [3, 15]}]",0,en,288,57314,106,False,RT @OlgaNYC1211: What? NS2 is 100% Russian owned and run by Putin’s Stasi recruit from Dresden days. Can’t get more Kremlin than that! Not…,"Kyiv, Ukraine",0.0,0.0,0,139,288,0,0,24,4.833333333333333
1890,2022-01-15 21:23:38+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'Eyeinskye', 'name': 'Albert 🇦🇺❤🇺🇦', 'id': 1224502151822528513, 'id_str': '1224502151822528513', 'indices': [0, 10]}]",6,und,288,57314,1,False,@Eyeinskye 2014-15,"Kyiv, Ukraine",0.0,0.0,0,18,288,0,0,2,8.5
1891,2022-01-15 21:18:24+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'OlgaNYC1211', 'name': 'Olga Lautman 🇺🇦', 'id': 751283435382067202, 'id_str': '751283435382067202', 'indices': [3, 15]}, {'screen_name': 'OlenaHalushka', 'name': 'Olena Halushka', 'id': 2749315621, 'id_str': '2749315621', 'indices': [17, 31]}]",0,en,288,57314,8,False,RT @OlgaNYC1211: @OlenaHalushka Everything Putin’s regime touches turns to deadly destructive shit,"Kyiv, Ukraine",0.0,0.432,0,98,288,0,0,12,7.25
1892,2022-01-15 20:59:40+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],1355,en,288,57314,459,False,This is Donetsk airport before and after the Russian invasion. Russia brings decay and depression anywhere it comes… https://t.co/cktqC2F8Xu,"Kyiv, Ukraine",0.0,0.274,0,140,288,0,1,19,6.421052631578948
1893,2022-01-15 20:17:28+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'calxandr', 'name': 'Chris Alexander 🌻', 'id': 76918775, 'id_str': '76918775', 'indices': [3, 12]}]",0,en,288,57314,34,False,"RT @calxandr: Russia is already at war with Ukraine.

The world needs to get serious about supporting Ukraine, defeating this aggression &amp;…","Kyiv, Ukraine",0.096,0.341,0,143,288,0,0,22,5.5
1894,2022-01-15 20:02:51+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'TomTugendhat', 'name': 'Tom Tugendhat', 'id': 2173779986, 'id_str': '2173779986', 'indices': [3, 16]}]",0,en,288,57314,107,False,RT @TomTugendhat: Russia’s other European invasion is elite capture. Too many make it easy. Integrity in leadership should last beyond the…,"Kyiv, Ukraine",0.224,0.0,0,139,288,0,0,21,5.666666666666667
1895,2022-01-15 12:23:43+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],21,en,288,57314,15,False,Yesterday's cyberattacks on gov't websites are a prelude of a large cyberwar targeting UA critical infrastructure.… https://t.co/M0tIx81vh8,"Kyiv, Ukraine",0.0,0.141,0,139,288,0,1,17,7.235294117647059
1896,2022-01-15 11:18:14+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],3,en,288,57314,4,False,So the next plenary session of PACE is in a week. Let's see how they respond to this new trash coming from their Ru… https://t.co/RBuRqkM0ug,"Kyiv, Ukraine",0.0,0.0,0,140,288,0,1,25,4.64
1897,2022-01-15 10:21:25+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],9,en,288,57314,1,False,Frontline mornings also start with coffee) https://t.co/MhPrXEjadt,"Kyiv, Ukraine",0.0,0.0,0,66,288,0,1,7,8.571428571428571
1898,2022-01-14 18:17:05+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],13,en,288,57314,9,False,"Putin is challenging the rules-based world order. While Ukraine is ready to take the fight &amp; pay the dearest price,… https://t.co/ang5EJEkEX","Kyiv, Ukraine",0.278,0.144,0,144,288,0,1,21,5.904761904761905
1899,2022-01-14 18:17:04+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'ArmUkraine', 'indices': [93, 104]}]",[],20,en,288,57314,7,False,"While it's quite clear what the West is not ready to do, it's still a mystery what it will.

#ArmUkraine now &amp; mayb… https://t.co/733dsUkR0r","Kyiv, Ukraine",0.111,0.081,0,144,288,1,1,24,5.0
1900,2022-01-14 18:17:04+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],14,en,288,57314,9,False,"This week after the talks with Russia, reps of Western countries said so many right things. But I couldn't stop fee… https://t.co/ZIJHeC4WaE","Kyiv, Ukraine",0.104,0.0,0,140,288,0,1,22,5.409090909090909
1901,2022-01-14 17:27:41+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'NikaMelkozerova', 'name': 'Nika Melkozerova', 'id': 1667415740, 'id_str': '1667415740', 'indices': [0, 16]}]",2,uk,288,57314,0,False,@NikaMelkozerova З днем народження! :) щасливого року і легких реакцій,"Kyiv, Ukraine",0.32,0.0,0,70,288,0,0,10,6.1
1902,2022-01-14 14:09:16+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],5,en,288,57314,5,False,"An interesting opinion: The Russian Army Doesn’t Have Enough Trucks To Defeat Ukraine Fast
https://t.co/eL4CMUpEOj","Kyiv, Ukraine",0.144,0.16,0,114,288,0,1,15,6.666666666666667
1903,2022-01-14 12:14:30+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],5,en,288,57314,0,False,Very worrying news keep coming https://t.co/tHdD9mInKL,"Kyiv, Ukraine",0.0,0.35,0,54,288,0,1,6,8.166666666666666
1904,2022-01-14 09:24:05+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],27,en,288,57314,7,False,"""RU aggression against UA is almost imminent"" + Ukrainians urge to sanction NS2 now to deter Putin + German officia… https://t.co/6Bi4Pbx2xS","Kyiv, Ukraine",0.0,0.109,0,140,288,0,1,21,5.714285714285714
1905,2022-01-14 05:40:36+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'olgatokariuk', 'name': 'Olga Tokariuk', 'id': 1359532099, 'id_str': '1359532099', 'indices': [3, 16]}]",0,en,288,57314,559,False,"RT @olgatokariuk: Breaking: 
Ukrainian government websites hit by a major cyberattack this morning. Below is the screenshot from Foreign mi…","Kyiv, Ukraine",0.0,0.0,0,140,288,0,0,20,6.0
1906,2022-01-13 19:57:47+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],8,en,288,57314,2,False,A few statements expressing grave concern would be just fine https://t.co/FNfVG9Hl6N,"Kyiv, Ukraine",0.145,0.21,0,84,288,0,1,11,6.7272727272727275
1907,2022-01-13 19:34:29+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],204,en,288,57314,65,False,OTD in 2015 RU occupiers destroyed the air control tower of Donetsk airport. Battles lasted for 242 days. Telling w… https://t.co/cmbs2dpoCT,"Kyiv, Ukraine",0.0,0.234,0,140,288,0,1,21,5.714285714285714
1908,2022-01-13 18:53:14+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'NordSteam2', 'indices': [35, 46]}]","[{'screen_name': 'olex_scherba', 'name': 'olexander scherba🇺🇦', 'id': 163018653, 'id_str': '163018653', 'indices': [3, 16]}]",0,en,288,57314,58,False,"RT @olex_scherba: No one will stop #NordSteam2, once it’s operational and Ukrainian pipe is killed off. 
No one will leave millions Europea…","Kyiv, Ukraine",0.0,0.42,0,140,288,1,0,22,5.363636363636363
1909,2022-01-13 17:15:48+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],8,en,288,57314,1,False,"Usually I am not a fan of wall calendars, but this one from ""Povernys zhyvym"" (Come back alive) is really gorgeous https://t.co/iePwmyhbAM","Kyiv, Ukraine",0.234,0.058,0,138,288,0,1,22,5.318181818181818
1910,2022-01-13 14:53:41+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'PACE_News', 'name': 'PACE', 'id': 432396256, 'id_str': '432396256', 'indices': [1, 11]}]",12,en,288,57314,4,False,.@PACE_News Vice Speaker Tolstoy comes up with a new amazing idea which fully corresponds with Council of Europe va… https://t.co/W3uQSHxhvg,"Kyiv, Ukraine",0.174,0.0,0,140,288,0,1,20,6.05
1911,2022-01-13 14:40:17+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'AndrewFesiak', 'name': 'Andrew Fesiak🇨🇦🇫🇷🇺🇦🇵🇱🏴\u200d☠️', 'id': 2941561954, 'id_str': '2941561954', 'indices': [0, 13]}]",0,en,288,57314,0,False,@AndrewFesiak That's my point too,"Kyiv, Ukraine",0.0,0.0,0,33,288,0,0,5,5.8
1912,2022-01-13 14:35:23+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'DionisCenusa', 'name': 'Dionis Cenusa', 'id': 15751202, 'id_str': '15751202', 'indices': [0, 13]}]",3,en,288,57314,0,False,@DionisCenusa here are some official statements on Russia's link to energy crisis ☝,"Kyiv, Ukraine",0.13,0.253,0,83,288,0,0,13,5.461538461538462
1913,2022-01-13 14:10:48+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'DionisCenusa', 'name': 'Dionis Cenusa', 'id': 15751202, 'id_str': '15751202', 'indices': [0, 13]}]",0,en,288,57314,0,False,"@DionisCenusa Also, is this a speculation to consider that this gas crisis Russia intends to use to weaken the resp… https://t.co/6LjWaj0ogC","Kyiv, Ukraine",0.0,0.277,0,140,288,0,1,21,5.714285714285714
1914,2022-01-13 13:34:22+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'DionisCenusa', 'name': 'Dionis Cenusa', 'id': 15751202, 'id_str': '15751202', 'indices': [0, 13]}]",0,en,288,57314,0,False,"@DionisCenusa And one has to assess the developments on all the fronts in complex, not separately","Kyiv, Ukraine",0.0,0.0,0,97,288,0,0,16,5.125
1915,2022-01-13 13:34:02+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'DionisCenusa', 'name': 'Dionis Cenusa', 'id': 15751202, 'id_str': '15751202', 'indices': [0, 13]}]",0,en,288,57314,0,False,"@DionisCenusa There's no legal notion of ""weaponization of energy"" either, so the statement was vague from the very… https://t.co/H25MvbaQhc","Kyiv, Ukraine",0.162,0.162,0,140,288,0,1,19,6.421052631578948
1916,2022-01-13 12:54:18+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'DionisCenusa', 'name': 'Dionis Cenusa', 'id': 15751202, 'id_str': '15751202', 'indices': [0, 13]}]",0,en,288,57314,0,False,@DionisCenusa Not only Germany failed to implement their commitments of the July statement to sanction Russia in ca… https://t.co/UiYer5o0He,"Kyiv, Ukraine",0.198,0.0,0,140,288,0,1,19,6.421052631578948
1917,2022-01-13 12:51:30+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'DionisCenusa', 'name': 'Dionis Cenusa', 'id': 15751202, 'id_str': '15751202', 'indices': [0, 13]}]",1,en,288,57314,0,False,"@DionisCenusa Frankly, I am not expecting Germany to stop NS2 (that's what I wrote in the initial tweet). I am appe… https://t.co/nYpLdZFbIo","Kyiv, Ukraine",0.0,0.109,0,140,288,0,1,22,5.409090909090909
1918,2022-01-13 10:39:00+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],3,en,288,57314,1,False,German Defence Minister Christine Lambrecht on Thursday warned against drawing a link between the Nord Stream 2 pip… https://t.co/ZOK7AH8Hx2,"Kyiv, Ukraine",0.076,0.114,0,140,288,0,1,19,6.421052631578948
1919,2022-01-13 08:44:53+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'DionisCenusa', 'name': 'Dionis Cenusa', 'id': 15751202, 'id_str': '15751202', 'indices': [0, 13]}]",6,en,288,57314,0,False,"@DionisCenusa Yes, but my biggest concern is they would be applied *after* further invasion. 
1) wars are much easi… https://t.co/PbyVNRbtsF","Kyiv, Ukraine",0.075,0.198,0,140,288,0,1,20,6.0
1920,2022-01-13 08:02:06+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],97,en,288,57314,32,False,"There are grounds to believe that if Russia damages or destroys UA gas transmission system, Germany will not halt… https://t.co/EJtPHGZoOd","Kyiv, Ukraine",0.0,0.265,0,138,288,0,1,20,5.95
1921,2022-01-12 19:23:04+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],5,en,288,57314,1,False,Here's a plan 👇 https://t.co/edpTvN9wZT,"Kyiv, Ukraine",0.0,0.0,0,39,288,0,1,5,7.0
1922,2022-01-12 16:32:49+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'NateSibley', 'name': 'Nate Sibley', 'id': 579887642, 'id_str': '579887642', 'indices': [0, 11]}]",1,en,288,57314,0,False,@NateSibley 2-year-old wearing a mask??,"Kyiv, Ukraine",0.0,0.0,0,39,288,0,0,5,7.0
1923,2022-01-12 16:28:05+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'breaking', 'indices': [53, 62]}]",[],7,en,288,57314,3,False,"What? Russia caused energy crisis in Europe? Worth a #breaking hashtag
https://t.co/fJppy7ePIF","Kyiv, Ukraine",0.243,0.271,0,94,288,1,1,12,6.916666666666667
1924,2022-01-12 15:32:28+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],2,en,288,57314,1,False,"""If Europe, NATO, &amp; its allies... fail to defend the foundational UN principles of sanctity of borders &amp; state sove… https://t.co/OmckfprXk9","Kyiv, Ukraine",0.0,0.149,0,148,288,0,1,21,6.095238095238095
1925,2022-01-11 20:51:17+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],22,en,288,57314,11,False,Russian aggression against Ukraine is part of a mounting global confrontation btw democracy &amp; a resurgent brand of… https://t.co/IUGalq9Zri,"Kyiv, Ukraine",0.0,0.231,0,143,288,0,1,19,6.578947368421052
